Review,Feature,Emotion
"Updated my pixel 2 to android 10 all permissions granted even though I disagree with them, now I cannot log into my account on the phone after the update rendering the app completely useless. Edit: Factory reset via the boot loader and reinstalled my account, seems to have fixed the issue. I would say this is an issue with android 10 and not the smartthings app. Kudos to the devs for the response","Account Login, App Permissions, Compatibility",Negative
"Good app but sometimes the devices don't link up well. It's good but some improvement is welcome. Make the app more asynchronous so processes run simultaneously. Sometimes the app locks up when you press a button because it is loading the next screen. That is oke but add a loading indicator and lock the buttons so I know it's loading and I won't set off any other events and or processes while loading, as this slows down the app. Kind regards from, C#, C++, C, dot net and web dev.","Device Connectivity, Asynchronous Processing, Loading Indicator, Button Locking Mechanism, Multi-Tasking Capability",Positive
"It finds my device pretty much instantly, but I can't add it. It'll just hang on ""getting everything ready"" for around 15 minutes. When I back out of it it'll tell me that it couldn't sign me in. Seems like this app requires a forced sign in to use the soundbar I bought... Tapping ""sign in"" causes the app to hang and become unresponsive for a while and then nothing happens. It's unusable.","Device Connection, Sign-in Capability, App Responsiveness",Positive
"Ridiculous. I'd never recommend anyone use any of Samsung apps. Nothing wrong about the app itself, but all of the sudden access was removed from all my devices. I'm left without phone book, etc And SMS for 2 factor identification are not getting delivered. The only option they offered is to get new phone number, and hopefully they will be able to deliver there. No guarantee. And it takes at least 2 weeks (why?). Won't be using neither samsung apps not their devices anymore.","Account Access, SMS Notification, Device Compatibility, Customer Support",Positive
"Never have I used such an unstable app. May I humbly suggest it's renamed 'DumbThings'. Where to begin. 1) constantly wants to send verification texts when I use my existing Samsung account. 2) Created new account, keeps flipping back to the sign in page Ã°ÂÂÂ¡ 3) Won't connect to home WiFi which is 2.4ghz but will connect to extender which isn't, go figure? But the instructions say it works only on 2.4ghz 4) I've given up as it has failed to register the device about 10 times. Pants.","Account Management, WiFi Connectivity, Device Registration, Verification Process",Negative
"This app does not even get me past the login page. First it wouldn't let me login with my username and password for around 8 times, and then once it's logged in, it's impossible to get past the ""agreement"" page. I even opened these links in my own browser, and they didn't work either. How much effort should it take for a user to mirror their phone to their Samsung Smart TV? Is the technology difficult to develop?","Login Functionality, User Interface, Compatibility, Connectivity",Positive
"Found this app really unusable. Login via Google was very buggy; kept getting blocked by cookie issues. Had to disable most of Chrome's security / privacy settings to make it work. Eventually got a functional account, but decided it wasn't worth the hassle of battling the login every time, so deleted it, which involved making something like 9 data deletion requests for all the various Samsung things that tie together with SmartThings.","Login Functionality, Security and Privacy Settings, Account Deletion Process, Integration with Google Services",Both Positive and Negative
"What a pile of old socks.... Politely putÃ°ÂÂÂ¤Ã°ÂÂÂ¤Ã°ÂÂÂ¤Ã°ÂÂÂ¤ Worst connection app ever. Kept throwing me to a 'Continue' web page mid adding of a device. If you do it cancels the whole action. Ludicrous!!! Before you wonder, I tried all possible permutations in order to attempt connection, but got a total of 23 unresponded web requests with no solution or completion of process, unless I clicked 'Continue'!!!!!!! Which then cancels the entire action....... Pathetic.","Device Connection, User Interface, Error Handling",Negative
"Keep receiving the message 'there was a problem connecting, try again later. If this problem continues, contact us. Yet when you press the contact link, you don't even get the option to make a report. Why develop an app that wouldng open. I regret that it's the reason I got my 2 TVs and washing machine from Samsung. I should have just stuck with LG. Such a waste of an app very frustrating.....","Connectivity, Error Handling, Customer Support, App Usability",Negative
Always running in background using battery. Cannot uninstall. Keep forcing stop but just starts again. I have no smart devices and do not need nor want this app. Interest reply ... I have gone to apps and smart things ... the force stop is highlighted and can be selected but just starts again. The disable app is NOT highlighted and cannot be selected. Find a way to disable this app for people like me that have no smart devices. Activate the disable option.,"Uninstallation, Background Running, Battery Consumption, Force Stop, Disable App",Positive
Keeps crashing. Update 2y later. App keeps throwing no network error even though all other apps have no issue connecting to internet. You need old version of the app to add your washer and when app gets updated you loose ability to control it. No network error! But it has network to send you adds and other notifications. Support can't help and web is full of people with same issue on Samsung own phone. Update 2 months later: still keeps crashing. Samsung app on Samsung phone.,"Network Connectivity, App Stability, Device Compatibility, Notification System, Customer Support",Positive
"Why can't I kill it? I don't want this application or any of its functionality. Don't get Samsung, I had gone to a different phone for my last one then bought it might be better when this was one of the first available with band 66 support. - edited to add - still cannot uninstall this app from Samsung phone. I replaced it with a Google Pixel.","Uninstallation Capability, Compatibility, Functionalality",Positive
"App used to work really well. We briught a connected samsung washing machine and regularly using the laundry recipe function, which was very good. Now everytime we try to use it all we get is failed to authenticate. We have reconnected the machine, reinstalled app and tried a different account. It seems to be a common problem. Save your money and avoid buying a samsung connected washing machine, as the connected is basically the same with the broken app.","Device Connectivity, Authentication, App Reliability",Negative
"I don't know what it is about the app but it simply refuses to reorder the home screen to what is saved, but would rather keep continually forcing paid for content down my throat by placing them ontop despite moving the rooms to be first. Devices also keep showing as disconnected regardless of how many times you remove and add. Even removed the app, but no same happens on my tablet and phone.","Home Screen Customization, Device Connection, Content Promotion, Device Status Updates",Positive
"More Samsung bloatware, waste of time and disruptive to the phone. Tony, thanks for the reply. While Samsung keep loading more and more bloatware, the more I tell others to stay away from Samsung phones and to buy other brands. I only have a Samsung as it's a work phone supplied by my employer and used strictly for business. It will be replaced soon and I will make sure I get another brand.",None,Both Positive and Negative
"Extremely powerful, yet in many ways inflexible than a regular user deserves. For some reason my account was registered in a wrong cloud (shard). It is apparently impossible to correct this (required as I can't add family members in the same regionally incorrect shard). It works, but not for my family as intended. Solution according to Samsung, make a new account (start from scratch) in the correct shard. That's a lot of work of work as my setup is quite complex. No backup possible, no restore.","Account Management, Multi-User Support, Data Backup and Restore, Cloud Management",Negative
"everytime I try to set it up I cant even log in, it sends me to a page saying it only supports browsers like chrome, firefox, samsung. weird thing is I have all these browsers and it still says the same thing when im choosing to use each and every one of them. even tried to make each one the default browser first, nothing worked. pretty useless app when you cant even pass the login screen.","Browser Compatibility, Login Functionality",Positive
"Never use, can't uninstall. Edit: Thank you for allowing the option to uninstall this app, I am glad to see Samsung listening, I've increased the review from one to three stars. If you could apply this to the other apps that are forced to be on our devices I might actually regain some faith in the company, as it stands the only reason I'm still using a samsung device is because my contract isn't up yet. This is coming from a patron of 8+ years.","Uninstallation Option, Forced Installation of Apps",Positive
"One of the latest top Samsung phone model, everything compatible. App does not work showing an error. Support links are broken and won't connect you to anything. Online supports sends to booking technical and that to phone repairs, my phone works fine app doesn't, they don't cover that option, and is not possible to redirect to that issue. It's like Google maps telling a user that their maps are incorrect, like what?.","Compatibility, Customer Support, App Functionality, Error Handling",Positive
"Not working at all. After connecting my google account and almost being able to successfully connect my washer (I even received notification of a completed cycle even if the app said connection was unsuccessful!), I tried registering it again and now I can't even set my home again. It just says ""problem connecting"" for anything I try to do. Samsung great for hardware but sucks at software, as demonstrated by their silly phones EDIT: working after a day. Clearly DB issues","Device Connection, Notification, Home Setup, Compatibility",Positive
"Absolute nonsense app: functionality's fairly limited, it requires endless updates and - most brokenly - it won't allow you to log in using any recognised Android browser. ""You can only sign in using Chrome Edge Firefox Opera..."" - but doesn't actually work with any of those. Utterly pointless app, complete waste of space and time","Compatibility, Login/Authentication, Browser Support, Update Process",Negative
Please. Let me uninstall. I don't have any smart products besides my phone. I need the space. So many unused Samsung apps eating up desperately needed space. Update to respond to the Smart Things reply: I can't disable it either. Or else I wouldn't have been asking/begging for a full uninstallation feature. Thank you for the quick response but that's about the only positive thing I can say about this situation.,"Uninstallation Feature, Storage Space, App Disablement",Positive
"This app is trash, the very instant i tried to synch my app with the TV i got an error 01-001... Like it was 1994 and windows popped up that 403... Tried to find solutions online and the usual useless information, restart this, restart that, done, nothing. Finally some obscure thread said you need to call customer support because this trash gets stuck mid installation and they need to reset it directly in their server... NO THANK YOU.","Device Synchronization, Error Handling, Customer Support, Installation Process",Negative
"I don't have anything that makes use of this app and it keeps auto updating even after I ""uninstall"" it. Samsung Galaxy S5 Edit: Thanks for the quick reply. I would love to disable it however it does not show up in my apps list under settings. Unless it is hiding under another name, I am at a loss for a solution. My apps are listed alphabetically.","Uninstallation, Auto-Update, App Visibility",Positive
"This app is a dumpster fire. It doesn't work at all unless you set your system web browser to what it wants. If you deny it mic access it aggressively prompts for access any time you try to do anything even though it's perfectly functional without. I don't want or need Samsung listening through my phone, and I really don't need them dictating my default web browser.","Default Browser Setting, Microphone Access, Functional Compatibility",Negative
"Tried using the remote for my samsung soundbar and it just keeps saying ""couldnt download controller for s-series soundbar. Try Again Later"".. ive uninstalled and manually paired the soundbar to smartthings multiple times. Turned the soundbar and phone off and back on..still keeps saying the same thing. It tries to download add-ons.. but then keeps saying couldnt download controler. Only the powerbutton for the sounbar works on the smartthings app, but wont donwload the controllers.","Device Connectivity, Controller Download, App Functionality, Smart Home Device Control",Both Positive and Negative
Wish Samsung would continue to support as well as enhance their Wireless Multiroom Audio App... seems like the last version of their mobile app is from 5 years ago... I just bought a Samsung Galaxy Book4 Laptop hoping I could easily sync with my 18 Samsung Wireless Multiroom Speakers and the last version of their Windows Desktop App is from 2018?!? Are you kidding me?!? Come on Samsung!! Don't let your loyal customers down after they've invested heavily into your Multiroom system!!,"Compatibility, App Updates, Multi-Device Control, Cross-Platform Support",Positive
"this app is the worst thing you could possibly use to find an earbud you have dropped. Constantly making things so much harder to work it is almost amazing. I would love nothing more in this world than for samsung to use a different app than smart things. Hope no one else ever has to use it. However, it is the default, and I am going to look up now to see if there is a different app that can be used in it's place.","Ease of Use, Device Tracking Capability",Positive
"Doesn't work well with Android 14. I can turn lights on/off and control dimming. But, I cannot control lighting color. For full functionality, I have to use my son's phone, which has Android 12. Edit 11/4/24: The app now works with Android 15! I can now control lighting group color as well as dimming. Thank you for updating the app!","Color Control, Dimming Control, Compatibility with Android Versions",Positive
Nothing's working. Expensive Samsung speakers that often has issues connecting to expensive Samsung TV now won't connect to expensive Samsung phone. I have connection issues once a week and this review reflects my general dissatisfaction with the Samsung ecosystem. The promise of buying into an ecosystem is ease of mind and seamless connectivity. That has so far certainly not been the case.,"Connectivity, Ease of Use, Compatibility, Seamless Connectivity",Positive
"Should call this app DumbThings. Cos that's what it behaves like. Never knows how to recognize their own device (a Samsung sound bar). Never sure if it can find the soundbar, even though the same soundbar is already connected by Bluetooth. Keeps checking if ""there is WiFi available?"" while being connected to Wifi the whole while. Even though the phone sees 25 wifi connections, this app can't find even one. Ever. Makes you glad AI will probably never take over. Ã°ÂÂ¤Â¦","Device Recognition, Bluetooth Connectivity, WiFi Connectivity, User Interface",Positive
"My soundbar connected to the app got auto updated last week and no longer able to connect to the app. It is no longer functioning at all and not connecting to any device. Reset of it also is not working after the update. Soundbar became a complete ""brick"" and it seems it is a widespread problem among users.","Connectivity, Update Process, Reset Functionality, Device Compatibility, App Connectivity",Negative
sansung earbuds were 10 feet from me. I could see they were connected and music was playing. I had uninstall this app to get wearables to find and play the chirp. smart things and samsung find are trash.,"Device Connection, Device Tracking, App Performance, Notification System",Positive
Please give feature to save preset of soundbars so I can fastly restore different modes according to need. It would be great if possible through alexa also. A bit sluggy app sometimes also under fast network,"Preset Saving, Voice Control, App Performance",Positive
"I just want to use advanced options on my soundbar which I connect to via Bluetooth. But Samsung wants my location, mi wifi info and to map my home. And store all of this in their servers, making my home's information available to the internet. IOT is one of the most insecure technologies ever developed, and Samsung demands the danger just so I can configure my soundbar, ridiculous","Location Services, WiFi Connectivity, Device Mapping, Data Storage, Bluetooth Connectivity, Security",Negative
"It keeps asking for permission to use my microphone. There is LITERALLY no reason why it needs to use this other than to presumably spy on what I am saying. Anyways, I will be buying another remote so I can finally stop using this intrusive app. I feel unsafe whenever I am using this.","Microphone Permission, Privacy and Security",Negative
"It doesn't connect to my q900c soundbar anymore since I have connected to Samsung q-symophony enabled TV. Tv connects fine but how to adjust sound profile? useless app, doesn't even allow me to remove the device which has been offline to reconnect.","Device Connection, Device Control, User Interface, Notification Management, Device Management",Negative
"Devices don't stay connected. I have deleted and reinstalled the app, but no luck. My soundbars (2 different ones) have to be deleted and reinstalled every day or two.","Devices don't stay connected. I have deleted and reinstalled the app, but no luck. My soundbars (2 different ones) have to be deleted and reinstalled every day or two. -> Device Connectivity, App Stability",Negative
"After an update it dropped my Samsung Soundbar Q990C, I can't connected it to wifi i have 2.4 and 5 and wouldn't pick any diagnostic showing green check to wifi connectivity but failing cloud very unstable work by band aid product","Wifi Connectivity, Cloud Connectivity, Device Compatibility, Stability",Negative
"Too often the app can't cobtrol the soundbar. Spotify can just crash halfway (it's not the wifi.) I have to unplug the hardware to reboot the system. Currently I have an all Samsung ecosystem (phone tv soundbar monitor etc.) which I slowly starting to regret. I wish they would spend some money on the Apps / Software of the hardware, to make it feel smoother.","Device Control, App Stability, Compatibility, User Experience",Negative
"Broken! Smart things was working fine with my Q700A soundbar. Then, a few months ago, it forgot about my soundbar and forced me to go through the initial setup again. It finds the soundbar without a problem but fails on step 3 (registering the soundbar with my Samsung account). Because of this I can't use some features of my soundbar such as nightmode and equaliser. The remote is very limited and the all singing all dancing (but not working) smartThings was the only way to control these things.","Device Connection, Registration, Feature Control, Remote Control, Compatibility",Negative
It would be nice IF the light toggles had bright bars to adjust without having to tap on each individually. Currently it only displays an option for off or on," Dimming Capability, User Interface",Positive
"So I misplacedy galaxy buds 3 pros, found that the sound they can emit when lost doesn't actually work unless the case is open. Wahhh! So basically the find my feature for this product won't work because the case will be shut when they are stored. Not great! Found them myself luckily.","Find My Feature, Sound Emission Feature, Case Design",Negative
"Literally nothing happened and I suddenly can't control my soundbar anymore. Yesterday it worked, now I get some ""can't download controller"" message. Why!? Don't do autoupdates without my consent!","Device Control, Automatic Updates",Negative
"Hi, suddenly from this morning, Soundbar controller download is failing and getting error couldn't complete the download for q800d Soundbar try after some time. Need assistance","Device Connectivity, Download/Installation Capability, Error Handling",Negative
Absolutely frustrating tool. No way to select an album. No way to select favorites. No way to set up albums within My Pictures. Very disappointed with this app. Seeking alternatives...,"Album Selection, Favorite Selection, Album Organization",Negative
Very un user-friendly.i always struggle to link my samsung tv sound to my phone.The option is never there.i've tried everything but in 10 times i use the app i only see the option like once.,"Ease of Use, Device Connectivity",Positive
Worst app doens't work with samsung 800c sound bar properly. Channel level got disappeared always on app.,"Device Compatibility, User Interface, App Stability",Negative
"""To use this feature (share to device), allow the following permission in settings: Files."" I don't have a ""Files"" option in settings. I've allowed every possible permission available. Still doesn't work. So, it fails on its first basic function.","Device Connection, Permission Management, Sharing Functionality",Positive
"My Smartsound started not working back in early October. It doesn't work anymore. I never get my device listed. It was yielding devices that weren't mine. It now doesn't find anything. I'm going to start with an uninstall, a cleanup, and then reinstall."," Device Discovery, Device Control, Connectivity",Both Positive and Negative
"Was higher, but I want my old remote settings back I don't want volume on top or other buttons. I want the old set up or have the option to have it the way it was literally yesterday and earlier this morning as of this post","Customization Options, User Interface, Button Layout",Positive
The old remote interface you had was fine. not with the new remote interface I find it more cumbersome because you have to go to different pages just to get to the volume.," Ease of Use, Navigation, Volume Control",Positive
"It's good when in works, but sadly most of the time it's a nightmare to connect devices. You'd think all being samsung devices, connection would be easy.","Device Connectivity, Compatibility",Positive
can't find my earbuds even though it's right here. app is worse than previous year's version.," User Interface, App Performance",Negative
"Unable to use it to control the q series soundbar. Says that it needs to download add-on, but then fails to download","Device Control, Compatibility, Download/Installation Capability",Negative
Works great for setting q990b up. It needs improvement on responsiveness though,"Setup Process, Responsiveness",Positive
It helped me to find my right earbuds in the garage can. Very useful app.," Device Location, Connectivity",Positive
"slightly cumbersome. works but interfacing with other Samsung devices is imperfect. lots of ""seams"" (opposite of seamless). you'll find out."," Compatibility, Ease of Use, Integration",Negative
"I misplaced my earbuds, thought I would be able to find them with this app, and no. I wasn't able to find them.","Device Tracking, Connectivity",Both Positive and Negative
It doesn't make sense that there's no 'play a sound' option when the buds are inside the case.," Audio Playback, Case Functionality",Negative
This app doesnt make it any easier to connect Bluetooth devices. A waste of time," Bluetooth Connectivity, Ease of Use",Both Positive and Negative
Video playback does not automatically select associated subtitle files. Please fix this.," Media Playback, Subtitle Support",Positive
"Latest update is awful; I have several Samsung AKG smart speakers that were working near perfect harmony.......and now after this update its pretty much chaos. For example, I'm Bluetooth connected to a speaker that in Smartthings is 'offline' and yet its quite happily playing music from my Samsung phone. The speaker neither responds to any commands from Smartthings, nor does it (after several hours) go to sleep. Getting the basics right between Samsung products should have a been a priority.","Device Connectivity, Device Control, Sleep Mode, Bluetooth Connectivity, Command Response, Offline/Online Status",Positive
The soundbar randomly stops being recognised and appears offline and can't reconnect afterwards. The only workaround is completely uninstalling the app and going through the installation and setup process again. I am writing this review on my 6th installation in as many months. The soundbar is connected to a 2.4 Ghz wifi created especially for it.,"Connectivity, Stability, Installation Process",Both Positive and Negative
"I recently bought the Samsung HW-N950 surround sound system in replacement of a Sonos soundbar I had. The functionality with this app is basic to say the least, you can't even adjust the rear speakers independently for the size of the room, nor any present settings for movie mode, gaming mode, nightime mode to lower bass and higher voices etc... there's just nothing on it. Comparing this app to the Sonos app is makes me regret getting rid of the Sonos, but the soundbar has made up for its sound quality.","Speaker Adjustment, Preset Settings, Sound Quality, App Functionality",Negative
It's great.... When it connects. I (try to) use it for the Q90r soundbar and most the time it shows as being offline and refuses to connect despite rebooting both devices and turning Bluetooth on/off with the item still showing as being paired in the phone. Effectively it renders the app useless if its always showing the soundbar as being offline (even while it's in use)," Device Connectivity, Device Status Updates, Bluetooth Connectivity",Positive
"The app is terrible. It's overly complicated with unnecessary options and a poor layout. I've been trying for 3 days to get my Samsung sound bar to connect to the WiFi using this app but had no luck. Its ashame because I think Samsung products are great, I've got a house full of them but the app that links them all together is useless and lacking well behind most of its competitors. Why can you not delete a device from the ""manage devices"" selection?!","User Interface, Device Connectivity, Device Management",Negative
At the moment I really only use this for quick connections to bluetooth speakers without having to go through settings. For this it is good. Will have to look at what else I can do with it soon. UPDATE.... Following a recent update my main reason for using this app has gone. Now they have added an additional click to connect/disconnect bluetooth! Please give us a bluetooth widget / toggle switch!,"Bluetooth Connectivity, User Interface",Positive
"A Samsung app should be Samsung device friendly. Yes? No! Update killed the app. Worked perfectly beforehand. The rooms section does not recognize my devices no matter what I tried. Help section recommended I manually connect by entering the model number yet I couldn't find how to do this. Eventually, I found my devices listed outside of the rooms and in ""all devices"". I managed to connect but it's very temperamental and, therefore, irritating. Now using a different means to do what I need to do.","Device Connection, Device Recognition, User Interface, Help/Support Features",Positive
"I've used the app for the past two years and I often listen to the sound through my phone which is really handy. This function was moved to a sub menu last year which wasn't ideal but could be worked around. Now the ""play TV sound on phone"" functionality has disappeared altogether. Why update the app and make it worse?","TV Sound Playback, User Interface, Feature Accessibility",Negative
"Heartbreaking, so much time lost Soundbar S61T and immediately worked, linked with Alexa App. Then Alexa would not respond and SmartThings App only recognises the soundbar as a speaker. No hard reset for App or Soundbar. An impossible situation with no apparent solution. Whole afternoon and whole evening around in circles of uninstall reinstall and no difference. What is the answer?! A ÃÂ£400 device ruined by an App.","Compatibility with Alexa, Device Recognition, App Reset Functionality, Smart Home Control, Voice Assistant Integration",Negative
"Works well, easy to change sound output device when using Bluetooth. However, when streaming succesfully from the phone to the car (Tesla) , the phone's UI becomes partially unresponsive - apps open with a black screen and the multitasking switcher stops working. The UI occasionally crashes too. Stopping playback, while remaining connected over Bluetooth, corrects this problem.","Bluetooth Connectivity, UI Responsiveness, Multitasking Capability, Playback Control, Stability",Both Positive and Negative
"It's been a year and a half with bluetooth no longer working with all Hyundai's media center. Only Call Audio connects automatically, but Media Audio is never detected. To enable Media Audio, bluetooth must be manually turned off, turned on again and Media Audio turned on manually as well. I've tried contacting Samsung through all possible available channels, no one responds, no one seems to care. 100% careless about old products/customers. Samsung is REALLY letting me down. Shame.","Bluetooth Connectivity, Media Audio Connectivity, Automatic Connection, Customer Support",Negative
"Installed this after purchasing the Q80R sound bar and was disappointed that the app only has half of the options that the actual remote has. I would like to see the options for controlling the front, rear and side speakers for example. Thanks. To Samsung support I wasn't asking for a keyboard in the SmartThings app. Under the Equaliser Tone option i would like more slider controls for the Centre, Side, Front and Rear speaker channels.. There are sliders for Bass & Treble but niy for the speaker channels. Maybe a seperate menu called channets etc.","Remote Control Options, Equaliser Tone Options, Speaker Channel Controls",Positive
Does what it needs to for the must part: Gives you a quick way to disconnect any Bluetooth devices in the notification bar. It would be handier still to have a short cut within it that would display any unconnected devices around you. There's always that one troublesome device you've got that drops the connection and refuses to reconnect outside the settings menu or turning off and on the bluetooth again.,"Quick Disconnect Feature, Device Discovery Feature",Negative
"The app is perfect in design and feature wise but I want to mention one much needed upgrade or patch for this app. There must be an option for selecting or enabling multiple devices as output devices. As one can stream sound through 2 or more bluetooth speakers, simultaneously, at once, at same time, i mean. Nonetheless, thanks for excellent app and continuos support addressing multi-varied users lifestyle.","Multi-Device Output, Simultaneous Streaming",Positive
"As far as how I use the app. Before the one ui 3.1 update I would scroll down my notifications pannel, click on devices, long press on my galaxy buds plus icon and press the ""connect"" button that appears. This allowed me to switch between samsung devices easily. After the update the long press doesn't allow that. That's a step backwards don't you think?","Device Connection, Ease of Use",Positive
"Posting here since Media Control appears to be part of it. It does what it's supposed to but they neglected to use basic foresight when developing the advanced features. The Media Control for 2 Bluetooth devices needs a ""delay / forward"" feature to eliminate the issue related to audio that's not properly synced, not all Bluetooth technology is the same, how they thought it would be automatically synced is beyond my understanding. There's a good 15ms delay between my BT car kit and my friends'!","Media Control, Bluetooth Connectivity, Audio Synchronization",Both Positive and Negative
"This app is subjective depending on the device you actually use it with. I have a Samsung TV, a Gear Icon X, some bluetooth speakers, a Logitech G560. Using a Note 8 to toggle between devices, to toggle between speakers especially when using dual audio is just, it works, it does what it does when I tap it to. Most of the stuff I need it to do just plain works. Great app. If your device/s don't work, don't blame the app because it may not be designed specifically for the purpose you are seeking.","Device Connectivity, Multi-Device Control, Dual Audio Capability, App Usability",Positive
"In previous versions of the app there was a drop-down menu for audio output (where the 'Media' and 'Devices' tabs are now) - this has now been added as a notification which is an improvement as you no longer have to navigate away from the app you're using. However, another minimised notification is not something people want, and I found the previous implementation much neater. Otherwise, the app works well and can integrate in to Google Home which is good.","Audio Output, Notification System, Google Home Integration, User Interface",Positive
"having had to download a separate app to connect the sounbar to the Wi-Fi (which works) this app can neither pick up the speaker nor the enormous tv it is right next. Every time it tries to connect to the sound bar it has to reset it up ( in the other bloomin app) and then doesn't work anyway. Utterly useless, welcome to the disabled list of apps.","Device Connectivity, App Usability, Wi-Fi Connectivity, Device Discovery",Both Positive and Negative
"This App used to be able to find my Tvs and soundbar with no problem. I don't know what you have done to this app in the last 4 months or so, but it can't find a soundbar the phone is sitting on! All devices are Samsung... So for it not to be able to find its own products, absolutely useless. If you have decided not to support any Samsung devices from 3+years ago, shame on you. Very poor app, which is a shame, as it was perfect before.","Device Discovery, Compatibility",Negative
When I we use Samsung remote on this app we are lazy enough to find the remote right.. then this app will disable remote and ask for an update.. waaat.. and it's slow.. finally it will make me find the real remote anyway.. please don't force update.. Bluetooth audio out-of-sync while using smartview. Playback video via laser projector (Miracast) Playback audio via Bluetooth speaker completely worst experience. Audio out of sync,"Remote Control, Update Process, Bluetooth Audio, Smart View, Miracast, Audio Sync",Negative
"Instead of a one click to find my ear buds in the wearable app, now it takes you to a separate app adding multiple step just to find a damn ear bud and half the time it doesn't work because the bud is still asleep! Samsung is really screwing things up with their products. And no! Removing and reinstalling the app doesn't fix anything! Get your act together! And no, un installing and re installing doesn't work! Stop being a broken record.","Device Connection, Ease of Use, Device Discovery, App Reliability",Negative
"This used to be one of my favourite features on Samsung phones, the SmartThings Panel in the notification bar, but then they removed it in favour of ""Media and Devices""?? Please give us an option to change it back, we could toggle it before in the smart things app but you've removed that feature too. They replied to my email saying of course we think this is a good feature and we're looking at reimplementing it, so I'll update my review if they actually do, I have my doubts though.","SmartThings Panel, Notification Bar, Media and Devices Feature, SmartThings App Settings",Positive
**edit first review ** The app is finally not shutting down every 5 sec I nds but now I can't connect to my blu-ray player. Before all the updates I was able to control my player from my phone. Now it says it needs to download add-ons and then says it can't and to contact us. Have been trying for months but there is no way that is happening. This use to be a good app but then you had to mess with it and screw it right up. Get your smart things together and put out a real app that really works.,"Device Connectivity, App Stability, Add-on Download, Customer Support",Positive
"I have a TV and 2 wifi speakers, all from samsung. connecting them together using Smartathings could not have been any more problematic. The Tv I have does not have any other type of audio output other than optical which I am using for another audio system, so I bought this wifi speakers to get the sound through, but I am struggling to get them connected every single time. Have contacted customer service and their solutions were literally useless.","Connectivity, Compatibility, Ease of Use",Negative
App is unable to detect samsung HW-Q60T soundbar. I am able to pay songs through you tube via bluetooth on this soundbar; so it's not a problem of bluetooth for sure. But somehow the app fails to detect the soundbar. May I know why? This soundbar is a very recent offering by samsung India and yet it's not recognised by their own app. Come on samsung. You guys are the best in business. We expect more from you. I would really appreciate if someone could sort the issue out in the app as well,"Device Detection, Bluetooth Connectivity, Compatibility",Positive
"Please add back ""Play audio on phone"" feature, could be really useful for many people. I don't know why it was removed and even then it was samsung phone exclusive. That's really unfair. App mostly works ok, but recently I'm unable to use keyboard on app for input on my samsung tv. I don't know if it's a bug or what. It's making the app more redundant by the day.","Audio Playback, Keyboard Input, Device Compatibility, Feature Availability",Positive
"Frustrating app. Communicates with everything and incorrectly. Connects with other people's devices in the background, and the settings for the my devices make volume levels so loud I can only use them on the lowest volume level. And i can't uninstall. Bad Samsung. The uninstall button is greyed out, and doesn't work. Please enable so I can follow your instructions. Now it has remapped the long press response on my other headphones to open Bixby. I can not turn my headphones off.","Device Connectivity, Volume Control, Uninstallation, Button Mapping, Voice Assistant Integration, Device Control",Negative
"Smart Things App works fine when I first connected to my HW-Q90r soundbar. But opening the app anytime after, it will ALWAYS see Q90r as offline. So, I had to delete and re-add it as a device again. Now I can't even add it anymore: reaches 99% and then error. I successfully added it twice before - no change to router, SSID, WiFi settings since. HW-Q90r is Samsung's own flagship soundbar, app should just work without issues. If Samsung is gonna make a multi-function app, test it properly.","Device Connection, Device Status Monitoring, App Stability",Both Positive and Negative
"This app is excellent for supporting my Samsung soundbar. Two things are missing. 1. The info button on the soundbar app, shows which sound codec is being played. But this function is not available on the app. Developers please consider an update to include this. The soundbar shown on the smarthings, does not function. Developers, please include this in an update","Sound Codec Information, Smart Home Device Control",Positive
"Utterly useless. When trying to remotely program and star a washing machine, the app asked to go to the machine and manually press play. Not too clever I must say. If I need to get to the machine I would just program it manually anyway. Hopefully, it is a bug rather than a design feature. The only advantage I can think of, is the possibility of muting those terrible sounds the washing machine generates. Why there is no option to mute all sounds in its settings is beyond me.","Remote Control, Sound Control, User Interface, Automation",Negative
"This app is good, it just lacks fluid screen mirroring even thought I have the note9, and I WISH they had private listening mode where you can hear what ever is being played on TV on your phone by headphone jack, just like they do on Roku tv, Samsung should implement that feature it would really be useful! I have a qled and note9 it should have outstanding features given that I have new devices by Samsung!!","Screen Mirroring, Private Listening Mode",Positive
"This review would have been 5 stars, until the removal of the audio output notification panel. I loved the ability to quickly change which Bluetooth device to use. In my work I have 3 cars and 2 speakers that try to connect automatically, so to have the ability to change my audio output quickly was awesome. Please give it back to us.","Audio Output Control, Bluetooth Connectivity, Notification Panel",Positive
Samsung can you please return the original interface to smartthings in android 9.0 where you can simply switch bluetooth playback with a single press on the notification panel. It was super useful before!!!!! The new features are cool but the interface matters way more ... too many steps with the new interface.,"User Interface, Bluetooth Playback Control",Positive
"This was working fine until a couple of days ago. S22 Ultra and Tab 6. I Want to add my voice to those who have lost all devices. They still appear on the Web interface. Within autimations they work but show as unknown devices. I have contacted Samsung support, they don't seem to have been that aware but it has been escalated. Please Samsung the stock reply misses the part where I have already spoken to you, had a remote session and the issue has been escalated.","Device Connection, Device Control, Web Interface, Automation, Device Status Updates, Customer Support",Positive
