Reviews,cleaned_review,cluster
"I think it deserves 5 stars but,the packs are a bit pricey,maybe you should make them a bit cheaper or make some free. This is just an idea because some people can't afford the packs they would like. I like how all locations are free. Character customization is good but i think you should add more clothing,also more for baby's. I think you should add more free character slots atleast 5 or 6 slots. Also in my opinon i think there should be more places in the holiday areas.",think deserves 5 star butthe pack bit priceymaybe make bit cheaper make free idea people cant afford pack would like like location free character customization good think add clothingalso baby think add free character slot atleast 5 6 slot also opinon think place holiday area,1
"I love this! Please add a account for data saves because I deleted my aw once. Account ; google apple or some apps that apply emails! Love this game, I also made big bang with it, I don't buy some packs because we are too poor but not that homeless just only normal:) Rated 5! Make a free pack again but this time the bubble glam only once pleasee! I been playing this for 2 year but I lost my phone that's why I'm still playing it. Love it! ❤💖",love please add account data save deleted aw account google apple apps apply email love game also made big bang dont buy pack poor homeless normal rated 5 make free pack time bubble glam pleasee playing 2 year lost phone thats im still playing love,1
"This game? wow! I've been playing this game for 2 years ahead, and it been my fave games to play. I luv the update, I luv it all! the dress up, the houses, it also has realistic logics like walking, paying stuff and car! how cool is that? but there's two thing, TWO thing I don't like:( it doesn't even save my work and it keep bugging, I know the others is fine and all cool, but mine? It's extremely bugging! please pazu, please fix this!! if you did, thank you very much! (my daughter's writing)",game wow ive playing game 2 year ahead fave game play luv update luv dress house also realistic logic like walking paying stuff car cool there two thing two thing dont like doesnt even save work keep bugging know others fine cool mine extremely bugging please pazu please fix thank much daughter writing,1
"Amazing . Better than Toca Boca. Unlike other games, you don't have to pay to get things. Most of the places are free. But could we have 5 characters, then 3, please. Omg I had these reset buttons om my screen on every building and I pressed a few to later on be told that I reset some building and reset my stuff but I need to undo that. I am having a heart attack now. Can you please put a undo button. Also can you make it not need to update all the time bc I deleted all my other games",amazing better toca boca unlike game dont pay get thing place free could 5 character 3 please omg reset button om screen every building pressed later told reset building reset stuff need undo heart attack please put undo button also make need update time bc deleted game,1
"I give it a five star but sometimes it glitches please fix it but amazing game 👍 I love the game Soo much I play it every day but sometimes my things disappear and re-appear ×2. And some times I find it annoying cause whenever I go to the airport I find other characters holding a box of my clothes and items😅 and also please make more Avatar slots from 3 to 4 even though, I give it a 5 star rating pazu like WHY isn't the new update available on Android and available on apple. That isn't fair 😔",give five star sometimes glitch please fix amazing game love game soo much play every day sometimes thing disappear reappear 2 time find annoying cause whenever go airport find character holding box clothes item also please make avatar slot 3 4 even though give 5 star rating pazu like isnt new update available android available apple isnt fair,1
"I have had this app/game for like 2-3 years and I LOVE IT! Although I have a lot of suggestions such as maybe add a hospital, hopefully more clothing stores and if you could pleasw finish off the apps on the phone that would be amazing, as well as adding mor characters onto the phone thing and please get some more clothes and hair that we can wear in the customisation avatar thing. Anyways that's all! But really I live this game, especially since I've seen it grow soooo much, it makes me happy!!",appgame like 23 year love although lot suggestion maybe add hospital hopefully clothing store could pleasw finish apps phone would amazing well adding mor character onto phone thing please get clothes hair wear customisation avatar thing anyways thats really live game especially since ive seen grow soooo much make happy,1
This game is very nice for storywriting and the character editing helps u describe ur style . But the only problem is some houses lack a home editor and the stardustcitycinema isn't open yet. Pls update stardust soon . I love ur game so don't make me hate it. Like it so stylised and fun I just like it. But it could need a graphic boost . And mor emotes when u hold an object ar when sitting. And also running should be optional instead of only walking. And when u apply a skincare material it stay,game nice storywriting character editing help u describe ur style problem house lack home editor stardustcitycinema isnt open yet pls update stardust soon love ur game dont make hate like stylised fun like could need graphic boost mor emotes u hold object ar sitting also running optional instead walking u apply skincare material stay,1
"Imma just do 4 stars, It's a 5 but because of whenever I'm updating the app, It just like takes very long, It just drives me mad bruh, Look the game is perfect and stuff but it's just The updating problem, It takes forever, I've been waiting here for like atleast 30 minutes and I'm literally struggling rn, I mean my internet connection speed is perfect, please fix cuz I might uninstall.",imma 4 star 5 whenever im updating app like take long drive mad bruh look game perfect stuff updating problem take forever ive waiting like atleast 30 minute im literally struggling rn mean internet connection speed perfect please fix cuz might uninstall,1
"Its so cool! The producers should make more packs ""free"" it's a waste of money, but over all the updates are super cool! I should have known about this game sooner ( Avatar maker is totally cool! but had to delete it bc it's not free for even ten minutes a day!!) ad free!! so to those who are reading this, you should download this app bc it's fun! And best of all, there is a Stardust city! Updates every week are the best!! And there are even gifts and a new pet maker! Awesome!! Have a good day!!",cool producer make pack free waste money update super cool known game sooner avatar maker totally cool delete bc free even ten minute day ad free reading download app bc fun best stardust city update every week best even gift new pet maker awesome good day,1
"It is one of my favourite games I love it so much but It has a few problems first things first for the cutest packs we have to pay and its not fair so please make a update which you can get a free pack whenever you complete a task and please add more bubble glam furniture bc it,s soo unique it self but people need free creativity and also every year the Halloween, Christmas packs are the same the free ones and thank you puzzu for making great things!♡♡♡",one favourite game love much problem first thing first cutest pack pay fair please make update get free pack whenever complete task please add bubble glam furniture bc soo unique self people need free creativity also every year halloween christmas pack free one thank puzzu making great thing,1
HI PAZU i'm again writing a review because iv'e been thinking of some things that could be added if possible so the Avatar Maker app thing i think it would be really nice if that could actually be added to Avatar World because there is so many more of customizing things and if there could be weather like rain and thunder maybe and if there was a like lights out option so like the lights for the buildings are off because ive been wanting to make Avatar World based content so PLEASE IF YOU CAN! :D,hi pazu im writing review ive thinking thing could added possible avatar maker app thing think would really nice could actually added avatar world many customizing thing could weather like rain thunder maybe like light option like light building ive wanting make avatar world based content please,1
"I love this game . However I would like to give you some tips like adding a Big mall where all things can be found like dresses , furnitures , restaurant and in every mall everyday new items will come because in this game, there is a issue that if you buy everything in a shop , no new thing will come again. And then in train station when the people enter train please allowed us to go in the train , this will make more fun . Make sure you read my message, Best regards.",love game however would like give tip like adding big mall thing found like dress furniture restaurant every mall everyday new item come game issue buy everything shop new thing come train station people enter train please allowed u go train make fun make sure read message best regard,1
"I love this game Soo much and whenever I delete this game, I install it again because this game is a drug for me,I always think about it and I am waiting for every update crazily. but there is a problem this game is so good and we need many characters to play this game and make a big family 3 is not enough for us atleast we need 6,7 characters and secondly we need a weather changer update as soon as possible please because we are tired of seeing this dull sun and moon . we need these 2 updates",love game soo much whenever delete game install game drug mei always think waiting every update crazily problem game good need many character play game make big family 3 enough u atleast need 67 character secondly need weather changer update soon possible please tired seeing dull sun moon need 2 update,1
Avatar world thank you for everything I wanted to tell you that when I take two people down the stairs at the same time then when they get down two more people came at the same time can you fix this glitch and I love all the updates from the start all the way to the end and can you make a snow wonderland it would be amazing if you could do that and one more thing could you make another house maker in stardust city. and the pet maker is the best part because I wanted to make my own pets.,avatar world thank everything wanted tell take two people stair time get two people came time fix glitch love update start way end make snow wonderland would amazing could one thing could make another house maker stardust city pet maker best part wanted make pet,1
"Avatar world is very Incredible and joyastic game!♡ But the reason of me giving 4stars is : The packs r so expencive! We can't even buy one And the characters r also less..atleast Y'all should add The NPC'S editing characters like in our pazu's phone those ppl who r our NPCs I rlly wish we all could edit them..(Changing the skin colour,hairs,New clothes etc) + Aw should add more new clothes shops,new hairstyles and New shoes And Plz it's my request Some players can't afford the packs plz fix it",avatar world incredible joyastic game reason giving 4stars pack r expencive cant even buy one character r also lessatleast yall add npc editing character like pazus phone ppl r npc rlly wish could edit themchanging skin colourhairsnew clothes etc aw add new clothes shopsnew hairstyle new shoe plz request player cant afford pack plz fix,1
It's amazing I love it so so much but you just need to complete star dust city and it will be a solid 10 can you please complete or do another update for the new city please 10/10 and make all the stuff for money free and I will give you a better review please. You must do another update and all the things with bundles aren't friendly and also get more places and a car not a taxi but I love it so so much. There is something a wanna this is so deserves a solid 10/10😃 😃 amazing you deserve it,amazing love much need complete star dust city solid 10 please complete another update new city please 1010 make stuff money free give better review please must another update thing bundle arent friendly also get place car taxi love much something wanna deserves solid 1010 amazing deserve,1
I love this game! But gosh the bugs are so darn annoying >:( especially since I'm in Android- for me it's very buggy! So like I only have three slots to create chars-so like I wanted to create a third character in the third slot-every time I made the character it would disappear-also when I reset the world and everything goes to that storage thingy everything is disorganized and some things are stuck behind some furniture-idk why! But a lot of the stuff are free! My male chars are fem like:(,love game gosh bug darn annoying especially since im android buggy like three slot create charsso like wanted create third character third slotevery time made character would disappearalso reset world everything go storage thingy everything disorganized thing stuck behind furnitureidk lot stuff free male char fem like,1
I love it !! But it takes forever to update it's so much easier to join peoples homes and you can also press on the button at the corner and go to the beach or city's and you don't have to go on the plane and then fly this game is so cute 🥰 I hope this helps little children so that they can play this game and also it's really sad that when you join a server and you into there homes it loads for 2 hours. It takes forever to update like I am updating it now and its already 11:08 but I did 10:10,love take forever update much easier join people home also press button corner go beach city dont go plane fly game cute hope help little child play game also really sad join server home load 2 hour take forever update like updating already 1108 1010,1
"I just love this game but I wish that you guys would add the the local bus. i also encounterd a glitch,some times when 2 characters exits, a charecter is holding the bag,and when I am trying the bring both the characters only one character is able to exit but when the other one exits the bag is gone and when I check there are two and when I go to the Bahamas map,i place my character in the hotel and i leave for 5 mins the character is gone! So please fix this bug other wise,the game is awesome!!",love game wish guy would add local bus also encounterd glitchsome time 2 character exit charecter holding bagand trying bring character one character able exit one exit bag gone check two go bahamas mapi place character hotel leave 5 min character gone please fix bug wisethe game awesome,1
"This game is cute and cool but there is a problem. Everytime I solve tne maths puzzle when there is a game update,I go to the app store and update it. It gets stuck when it's on 91. When I press cancel and try again,it doesn't work. I update other games and nothing happens to those games. So please,please fix the game and find out what's going on,I beg you,but this is a SUPER FUN game!",game cute cool problem everytime solve tne math puzzle game updatei go app store update get stuck 91 press cancel try againit doesnt work update game nothing happens game pleaseplease fix game find whats going oni beg youbut super fun game,1
The game it's awesome it's wonderful I like that you bring new buildings new beautiful people in the world but I do wish that you could like add more hairstyles cause I'm really tired of the old hairstyles and when I go to the shop or the stores they don't really make me happy like something natural something beautiful like simple and nice but out of it all I Give It 4 stars because I just want more hairstyles please plus more beautiful Appearances,game awesome wonderful like bring new building new beautiful people world wish could like add hairstyle cause im really tired old hairstyle go shop store dont really make happy like something natural something beautiful like simple nice give 4 star want hairstyle please plus beautiful appearance,1
"I like this game but had to reinstall it because of a bug. i was building my house and when i clicked the button to get out of build mode, the button next to it that connects to a storage room thing where u take items out of to bring into a different house opened instead. When i tried to get out of build mode it didnt work and just increased the size of the storage room, so i reinstalled the app but its happening again. Even if i close the app and reopen it, it wont work.FIX THIS BUG PLEASE PLS!",like game reinstall bug building house clicked button get build mode button next connects storage room thing u take item bring different house opened instead tried get build mode didnt work increased size storage room reinstalled app happening even close app reopen wont workfix bug please pls,1
"I have edited my review, I want to say that the updates u make r awesome with the game not containing adds, it sometimes has some bugs in it which I don't mind I would give u some suggestions to add in the cities any city stardust, Aw, or the Hawaii island Can u add TV store or add it in the furniture store I need TV in my houses, add more free cars, university, museum, gym, tailoring? Ig, more celebrities clothes, free avatar sloth ,cruise ship, stationary shop etc overall I love the game....😍",edited review want say update u make r awesome game containing add sometimes bug dont mind would give u suggestion add city city stardust aw hawaii island u add tv store add furniture store need tv house add free car university museum gym tailoring ig celebrity clothes free avatar sloth cruise ship stationary shop etc overall love game,1
"It's nice but..... this is a request I think you need to have more stylish clothes in avatar world because it's not impress me and my friends so if you could, please put more stylish clothes thank you! Oh! And can you pls put more levels in the mall because is very empty now...... thank you very much I love your work is very rewarding if it isn't for you we cannot do anything TX oh and maybe put more store in idk like uh school supplies shop TX! If this game has shout I will love to be one XD",nice request think need stylish clothes avatar world impress friend could please put stylish clothes thank oh pls put level mall empty thank much love work rewarding isnt cannot anything tx oh maybe put store idk like uh school supply shop tx game shout love one xd,1
The game is really amazing it has free furniture and houses and love the new update but there's a bug I can't get rid of it whatever I do I re download the app but it's still there I already told the pazu support but it seems they haven't got the message yet please fix it and also the outside appearance of the mansion it's looks like it's logging but it's actually a bug that everyone has right now that's all hope you guys see this and love pazu!,game really amazing free furniture house love new update there bug cant get rid whatever download app still already told pazu support seems havent got message yet please fix also outside appearance mansion look like logging actually bug everyone right thats hope guy see love pazu,1
This game is amazing but there are some things that I'd like to say.First of all I really want the pet maker to have a bird there's only dogs and cats which is only 2 slots and I want 3 slots like the Avatar creator.Second I want a university and high school cuz we already have daycare and a middle school and third the kittens and puppies in the pet maker are too small maybe making it a little bit bigger would help overall this is great highly recommend playing it,game amazing thing id like sayfirst really want pet maker bird there dog cat 2 slot want 3 slot like avatar creatorsecond want university high school cuz already daycare middle school third kitten puppy pet maker small maybe making little bit bigger would help overall great highly recommend playing,1
"I love this game. Its so fun and entertaining. BTW I have some update ideas for the next update. Can you add a movie theater or a car we can drive, or police station, fire station, sushi restaurant like kobe or somethin,more clothing shops upgrade daycare or new houses please add one of them if you can ty! And can you plsssssss add clothing to the cat and dog so we can dress them up and new clothes it the avatar editor. Ty for the game being made. But when I come to this game shop I have to wait",love game fun entertaining btw update idea next update add movie theater car drive police station fire station sushi restaurant like kobe somethinmore clothing shop upgrade daycare new house please add one ty plsssssss add clothing cat dog dress new clothes avatar editor ty game made come game shop wait,1
"A few of my sudgestions might make it a bit better. If there was a light switch that we can turn off would be great, because whenever i try to put my avatars to bed the light always makes the role play a bit less amusing cause it kind of anoys me. Also if you guys could please add in some more preppy and y2k clothing i'd be soo happy. If you would add more hairstyles that would also be great. I'm super happy about makeing my own pet but will you please make cute matching outfis for the animals?",sudgestions might make bit better light switch turn would great whenever try put avatar bed light always make role play bit less amusing cause kind anoys also guy could please add preppy y2k clothing id soo happy would add hairstyle would also great im super happy makeing pet please make cute matching outfis animal,1
Its supper nice you have many updates and cloths and it had amazing places like the hat shop snd the mall but it takes so long to update the game like 4o minutes to update it please fix the bug ok its a nice game the game is i nice game tho and its with no wifi and no ad so not everytime you play an ad pops up 🥳 that is a. Point the next one the passis not working please fix that bug please it is annoying and the game is good for kids i have need playing it since kinKindergarden to grade 4,supper nice many update cloth amazing place like hat shop snd mall take long update game like 4o minute update please fix bug ok nice game game nice game tho wifi ad everytime play ad pop point next one passis working please fix bug please annoying game good kid need playing since kinkindergarden grade 4,1
"Love this game there's is nothing wrong with it only few boring hairstyles and Also pls add a beach, university, apartments and other fun places overall the game is perfect Edit* One more thing I was one of the few people who downloaded the game when it was first released and everything was free and it had about 30 characters but now half of the game items are free and the other you have to pay I still love the current one but still miss the old days when things where free.Love the game🥰🥰",love game there nothing wrong boring hairstyle also pls add beach university apartment fun place overall game perfect edit one thing one people downloaded game first released everything free 30 character half game item free pay still love current one still miss old day thing freelove game,1
This game is very fun but the only thing i want back is the music its better than the other music i want i back. But there is only one gitch you have to fix wich is when your on the plane if you clik buckle of unbuckle the seat belt . The eyes of the avatar world character get closer together. I want one thing to be added what obout you guys add a squid game update like all the games and the clothes for the players and the guardes clothes and the front mans clothes to . That would be fun🤗🤗🤗🤗,game fun thing want back music better music want back one gitch fix wich plane clik buckle unbuckle seat belt eye avatar world character get closer together want one thing added obout guy add squid game update like game clothes player guardes clothes front man clothes would fun,1
Introducing The New Skater Brand Toddler and Baby Shop - Exciting update filled with adorable additions just for our littlest adventurers! - Latest gear trends for your tiny avatars! Let the fun begin! Strap in your toddlers and watch them zoom around on toy carts. - Keep your little avatars cozy and chic with our brand-new scarves! Perfect for chilly days or adding a pop of style to any outfit.,introducing new skater brand toddler baby shop exciting update filled adorable addition littlest adventurer latest gear trend tiny avatar let fun begin strap toddler watch zoom around toy cart keep little avatar cozy chic brandnew scarf perfect chilly day adding pop style outfit,1
I was playing this game decorating my house and then I took a box full of things and placed it somewhere it disappeared in mid air I looked for it everywhere it was nowhere please fix this bug because it was full of items and now I lost it. And if you fix it please give me my box back :( pls don't ignore :((((( and also when I was deco my home I went to thr house maker furniture thing where you can put furniture in. I went to 3rd and there was a bunch of items from the mansion and same with 1,playing game decorating house took box full thing placed somewhere disappeared mid air looked everywhere nowhere please fix bug full item lost fix please give box back pls dont ignore also deco home went thr house maker furniture thing put furniture went 3rd bunch item mansion 1,1
Yeah it's nice like I love it really love it but what you should work on is that you should not be putting purchases inside the app that everything be for free all the things needto be free I understand that you are being billed for this app that you are running but please try to make this a free app please make this app less paying app and you will get a perfect five star review and with the 516 downloading I don't get why I should be paying for it cause my parents won't pay. But the app is top,yeah nice like love really love work putting purchase inside app everything free thing needto free understand billed app running please try make free app please make app less paying app get perfect five star review 516 downloading dont get paying cause parent wont pay app top,1
"Please add some more new things into the game and please a lot of gifts and a lot of summer and winter clothes, make a shop with summer area and the winter area for boys and girls thank you very much and your game is really cool I love your game, I play every day and if you just make some perfect clutches, I'll be the best game in the whole world please make the game when it's erased from your phone and install it again. Sure, everything is here, what you did with the house did whatever you wan",please add new thing game please lot gift lot summer winter clothes make shop summer area winter area boy girl thank much game really cool love game play every day make perfect clutch ill best game whole world please make game erased phone install sure everything house whatever wan,1
Hello. I am a big fan of your game but there is some things that i really hate and get sad about it. Whenever there's a new update it would take me like 3.25gb cause that would delete all of my apps. Avatar world please fix it cause i can't get back but your game is amazing like really amazing. Also the packs is bills wwhich i am from a other countrys and i couldn't get it and i am sad about it. Please make it free. Love your game🤩🤩💓💓💞💞,hello big fan game thing really hate get sad whenever there new update would take like 325gb cause would delete apps avatar world please fix cause cant get back game amazing like really amazing also pack bill wwhich country couldnt get sad please make free love game,1
Avatar world is truly an amazing game but one thing i hate is when im in beta me and my bestie would want to decorate together but it would just be a waste of time decorating because everything would go back to normal so i wish there was two buttons one of them said keep and the other would say no keep the keep button in the beta when we leave everything would be the same thing what we did in beta and no keep button would be just like now in beta also im always stuck in the loading screen!! );,avatar world truly amazing game one thing hate im beta bestie would want decorate together would waste time decorating everything would go back normal wish two button one said keep would say keep keep button beta leave everything would thing beta keep button would like beta also im always stuck loading screen,1
"WAYYYY better than Toca World, more stuff, more nicer clothes, more furniture ane houses its like a dream! however one thing that still bothers me is the 3 free characters limit, its a bit frustrating that you have 3 and the rest is payment. i would like ot of you maybe increase the character limit to maybe 10 and the rest can be behind a paywall. id also love if we could move the eyes to the front instead if directly looking at us. it wouldn't look so awkward but anyway i luv it ❤❤❤",wayyyy better toca world stuff nicer clothes furniture ane house like dream however one thing still bother 3 free character limit bit frustrating 3 rest payment would like ot maybe increase character limit maybe 10 rest behind paywall id also love could move eye front instead directly looking u wouldnt look awkward anyway luv,1
Amazing game but they are a few problems for example why are there no bins anymore 😕 🤔 and whenever I put my suitcase in the taxi it goes missing and I find it back at home pls fix it that is very annoying I have to go back and get it which is annoying I love the restaurant but am sorry to say I can't find any food in it why is there no food just drinks and pls add more characters not just 3 maybe 10 or 5 pls not many people have time to spend money in games.,amazing game problem example bin anymore whenever put suitcase taxi go missing find back home pls fix annoying go back get annoying love restaurant sorry say cant find food food drink pls add character 3 maybe 10 5 pls many people time spend money game,1
This game is totally fantastic and very interesting and you have added a beach map and multiplayer to it I love it but few things I want you to add in this game 1. New clothes 2. A free package 3. A public pool 4. Second floor of the school this is it otherwise this game is the best ! And yes you have added the Stardust city too please give the big updates soon I am waiting I hope you add it and yes I suggest you to add a inn and a hostel and a college and a new free car too,game totally fantastic interesting added beach map multiplayer love thing want add game 1 new clothes 2 free package 3 public pool 4 second floor school otherwise game best yes added stardust city please give big update soon waiting hope add yes suggest add inn hostel college new free car,1
I love it's there's always something to do stuff is a lil expensive but they probably need the money off of all the stuff they have put on it there's now two full city's with more to add and a whole other city that's being worked on I love the part where you can visit your friends but I wish there was a way to talk through it I love the store the clothes the food the housesss! I use to play Toca world but this is better than everrrr! Luv it forever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,love there always something stuff lil expensive probably need money stuff put there two full city add whole city thats worked love part visit friend wish way talk love store clothes food housesss use play toca world better everrrr luv forever,1
This app is amazing for example they have an animation for ALMOST everything some items just don't have the animation and whenever I pick out a shirt or pants I try to make my character hold it on a role play but instead it just puts the shirt/pants on my character and for mobile players whenever I use two fingers to drag two or more items it ALWAYS LAGS please fix it otherwise this game is a five star game for me i recommend toca Boca but it doesn't have as many places as avatar world.,app amazing example animation almost everything item dont animation whenever pick shirt pant try make character hold role play instead put shirtpants character mobile player whenever use two finger drag two item always lag please fix otherwise game five star game recommend toca boca doesnt many place avatar world,1
I love the game the only problem is that itbhas a daily time limit and the update is not that great. And everytime I want to play I hate that daily tme limit! Edit: glad they fixed the game!🤗 Edit: im quite frustrated at the fact that i cabt access anything in the stardust city except the apartment. The update occured but then we have to buy everything. I understand that u might have to buy some accessories but not the whole location!,love game problem itbhas daily time limit update great everytime want play hate daily tme limit edit glad fixed game edit im quite frustrated fact cabt access anything stardust city except apartment update occured buy everything understand u might buy accessory whole location,1
"I use to play toca boca but you had to pay for locations and you can't join but when my friend told me about avatar world I was like is it free and I got it and all the locations are free and more lands are being added and free monthly gifts wow and cars and lots of animations and food delivery but my only criticism is MORE DRESSES 👗! Please and clothing, nothing much to wear and in toca. You can create outfits, not just wear what it comes with,and I want to change colour many things.But no",use play toca boca pay location cant join friend told avatar world like free got location free land added free monthly gift wow car lot animation food delivery criticism dress please clothing nothing much wear toca create outfit wear come withand want change colour many thingsbut,1
"So cute♥️ the looks of the people in this game is so cute I made a mermaid birthday in the water park and a cat mansion,but how do I redeem codes? I thought it was at the end of the shop? And it disappeared? And it's okay,I bought some stuff in the game I like the things i bought, it's worth it and I love it! It's so beautiful the secrets are a lot but I discovered cute ones only! The black cat one, the pet stone one,those are my favorite things! So many words to call this but it's alright!cute!",cute look people game cute made mermaid birthday water park cat mansionbut redeem code thought end shop disappeared okayi bought stuff game like thing bought worth love beautiful secret lot discovered cute one black cat one pet stone onethose favorite thing many word call alrightcute,1
Very interesting🤔 And nice The updates are super awsome and the graphics I love it ❤ and the clothes are also amazing And all the shops and everything are free of cost but the special gifts are costly and the characters are also cool just it is like a fantasy and like a dream world Thanks for creating this game pazu and this game is worth it ❤The new destination are so perfect and update is also very good I love this game a lot also the new gifts that are unlocked for free I Love it -Anvesha,interesting nice update super awsome graphic love clothes also amazing shop everything free cost special gift costly character also cool like fantasy like dream world thanks creating game pazu game worth new destination perfect update also good love game lot also new gift unlocked free love anvesha,1
"I gave it a four percent, because I love everything up, except that they need to put in more things. And that most of the things that are good are in v I p or like cost money and some people don't have money so if you're hearing this creator of avatar world, please, at least try to put one of the expensive tapes or two or even three or 42 be released.Because I people really need those things and like, especially that yacht or the house hole packs please understand not to be rude",gave four percent love everything except need put thing thing good v p like cost money people dont money youre hearing creator avatar world please least try put one expensive tape two even three 42 releasedbecause people really need thing like especially yacht house hole pack please understand rude,1
"This game is so amazing but my problem is that it is a bit discriminative in gender towards boys .The fact that the new house in stardust city is pink is the least of my concern,some shops in the city are mainly for girls .Take the daizy and kawaii shop for example. But apart from that,my problem is that for the new house,why would the creators make us pay for the bedroom and bathroom. I do not care abt the walk in closet. But I love the game over all. 5 stars is good for me",game amazing problem bit discriminative gender towards boy fact new house stardust city pink least concernsome shop city mainly girl take daizy kawaii shop example apart thatmy problem new housewhy would creator make u pay bedroom bathroom care abt walk closet love game 5 star good,1
"I love this app. It's so great and many people can enjoy playing this online. You can connect people and play so many rps! Ik that there are bugs but you could still enjoy the game. So the characters, the games, the avatar editor........ and so much more!!! I just wanna say that pls like this game for everything and the promo codes of course. So pls do leave a like if you think this is helpful. Also pls don't steal dresses......take me right when you see em 😆😆😆😆. Pls think this is helpful 🥺",love app great many people enjoy playing online connect people play many rps ik bug could still enjoy game character game avatar editor much wanna say pls like game everything promo code course pls leave like think helpful also pls dont steal dressestake right see em pls think helpful,1
Make a stationery store for school items and please make a store where we can buy male clothes not female because we have so many store but but one thing I don't like this that all the gifts packages are locked there it and if you want to buy them they are so expensive plz makeThem for free I like the game because the editing animation is very much cute and pretty they are not bad I'm playing this game for 2 years and I am in love this game is very awesome the animation is very awesome 🌹✨💯🤗,make stationery store school item please make store buy male clothes female many store one thing dont like gift package locked want buy expensive plz makethem free like game editing animation much cute pretty bad im playing game 2 year love game awesome animation awesome,1
I would have given this game a five star but l really need the 30 pack Avatar slots. so I can make all of my characters. but otherwise than that I really love this game. but I still really need a 30-pack Avatar slots it's only $3.00. but I still can't afford it. it's the same with the pet slots and I really need the pet slots so I can make more of my pets for my characters & creators please make some outfits for the pets win you create them in the creation section creators please look at my post,would given game five star l really need 30 pack avatar slot make character otherwise really love game still really need 30pack avatar slot 300 still cant afford pet slot really need pet slot make pet character creator please make outfit pet win create creation section creator please look post,1
"It is a very amazing game, and it is also a free app to use, but this game - avatar needs police station , a huge swimming pool, and a movie theater, but all in free items so this is my request to make places that I suggest you so please 🙏 make the places I love your game so much so please build the places and many more things in free items that is my honest recommendation to you so please accept it and we also need a farmhouse to and animal shelter and , that's it make sure and please build",amazing game also free app use game avatar need police station huge swimming pool movie theater free item request make place suggest please make place love game much please build place many thing free item honest recommendation please accept also need farmhouse animal shelter thats make sure please build,1
I love love love this game!!but I think you should make the new cat and dog makers free so everyone can enjoy them!!😊❤️ I hope it's not too much to ask for❤️❤️❤️❤️🩵🩵😃🥰🙃3 Soo this is edit no.1 I think that you should make the pool and the outdoors set free in the next update. Also thanks for the update and I really hope some other people find this help full since so of us can't buy the subscription and we want to enjoy a drink at the pool and do some gardening too I would be as a lark rply,love love love gamebut think make new cat dog maker free everyone enjoy hope much ask for3 soo edit no1 think make pool outdoors set free next update also thanks update really hope people find help full since u cant buy subscription want enjoy drink pool gardening would lark rply,1
"Perfect! I love this!, all the updates are amazing!, the clothes and everything so nice!, the glitches are no more!, even tho I tried to glitch the game by pressing two buttons in the avatar area😅!, anyways this is a good five stars to get but I have one thing to say, this is the most okay,and amazing game in the whole world!, pazu will own a five stars and a thumbs up for this tho! Thanks for all the updates and everything pazu! Wish u the best! And anyways five stars!!!!❤️😍😍❤️😍😍❤️❤️❤️❤️I",perfect love update amazing clothes everything nice glitch even tho tried glitch game pressing two button avatar area anyways good five star get one thing say okayand amazing game whole world pazu five star thumb tho thanks update everything pazu wish u best anyways five starsi,1
"people need to seriously quit whining about there being paid content. if everything was free, they couldn't add anything else to the app or the app itself wouldn't be free. they add a ton of free areas to the game, alot more than Toca Boca does for theirs. I love this game and have played it since release. I've been suggesting pet creator for a year so glad it's coming to the game. and please make it to wear we can create new born babies - not just baby babies. and add dog leashes too!",people need seriously quit whining paid content everything free couldnt add anything else app app wouldnt free add ton free area game alot toca boca love game played since release ive suggesting pet creator year glad coming game please make wear create new born baby baby baby add dog leash,1
i love it. everything is so cute. thank you avatar world for making this update hope there is going to be a hotel update thanks. but five stars because there is so much else to do in my city. and i loved the kawail house maker and hope others thinks its fun and cute. and all the shirts are so cute. in my city i just i love to dance. and this update was amzaing this hut is so relaxing for me. But there is a promblem there is only 1 bed but i have 3 people so plz make more beds →thanks (≧▽≦) <3,love everything cute thank avatar world making update hope going hotel update thanks five star much else city loved kawail house maker hope others think fun cute shirt cute city love dance update amzaing hut relaxing promblem 1 bed 3 people plz make bed thanks 3,1
You get to create your house and also rps and the updates. you can use this offline and no annoying adds and it's way better than toca boca cause there's no good outfits in toca and map is way cooler and avtar world is cheaper for free updates and toca? No way more expensive and even know when u get a house in avtar world if you press house mode and then press on storage there's free things and in toca first u get the boringest old rubbish furniture🗑 and if you get annoyed by it and yeah!,get create house also rps update use offline annoying add way better toca boca cause there good outfit toca map way cooler avtar world cheaper free update toca way expensive even know u get house avtar world press house mode press storage there free thing toca first u get boringest old rubbish furniture get annoyed yeah,1
"I really like it,there’s so much you can do and the new update now is so nice but can i suggest i would like to suggest that you can put log in so if we ever delete the app we will log in so we can resumed because if i delete the app i will start over again so please can you put log in in the app. And there's one thing the clothes shop can you add some of nice clothes please? And the shoes too like sandals and high heels hehe.i really like the old clothes store cuz everyday will change.",really like ittheres much new update nice suggest would like suggest put log ever delete app log resumed delete app start please put log app there one thing clothes shop add nice clothes please shoe like sandal high heel hehei really like old clothes store cuz everyday change,1
