Review,Feature,Emotion
Seems okay but only has the Australian accent which I find annoying as hell (choosing male and female is good though) and asks you questions every time you click something which is soooooooo annoying!! Agh you can turn off in settings and this app has dark mode so I'll up my rating!,"Accent Options, Question Prompt, Settings, Dark Mode",Negative
"I've been a big fan of this app for a long time, but I'm sorry to say that the latest update had made this app unusable for me. I used to meditate before going to sleep with my phone on airplane so I wouldn't be disturbed by now I can't download meditations locally to my device and I need to have a network connection to meditate. Sorry guys, I'm going elsewhere","Download content to use offline, Meditation & Mindfulness, Dark mode 
",Positive
"*Still Unresolved* I have the updated version and there are still issues. A lot of the meditation sessions never actually become labelled as completed, the timer simply returns to the beginning after I've finished. This is quite disheartening as I can't see my progress completing the modules.","Mental Fitness Tracker, Meditation & Mindfulness",Negative
"This use to be good but now when I search to find what I want to use it won't play, it takes you through the process but when you hit play Nothing! I hope they fix this bug soon! Ive been using this daily and nightly but now my frustration is getting to me and this app is meant to Relieve that...do thanks for adding rather that decreasing to my stress!",MEDITATION & MINDFULNESS,Negative
Downloaded this on phone and was excited to try it and then went to sign in on laptop for bigger screen usage. Email was not recognized at all (only place on the planet to not recognize my email after initially recognizing it) and then I couldn't access it on my phone either. Dismal experience. Unloaded it on both phone and tablet.,"Account Sign-in/Registration, Cross-Device Compatibility",Negative
None of the programs are working Whenever I click on a lesson to play nothing happens. For example I tried to play a lesson from the Mindfulness Foundation - Exploring the breath. When the screen comes up wit the play button - nothing happens - the lesson doesn't play,MEDITATION & MINDFULNESS,Positive
"I use an Android, a Samsung telephone, and I cant use SmilingMinds at all. No programs at all are visible in the All program tab. Similar to someone else, I can access them on my computer, at smilingMinds website, with my account. I have now uninstalled the app, and thought I should try to re-install it, but that is not possible either since Google play insists on that the app is still installed, which it is not.","All Programs tab, App Installation, Account Access 
Meditation & Mindfulness, Mental Fitness, Offline Content, Personalised Routines, Mood Tracking, Mental Fitness Tracker, App Installation",Positive
"It is an amazing app, however it keeps logging me out and not letting me sign back in and refuses to allow me to create a new account, any advice or help with this issue would be helpful. Thanks. EDIT:thank you for the help, this app is amazing and is very helpful. NEW EDIT: this app has u unfortunately let me down again as it refuses to recognise that I am connected to the Internet and won't let me sign back in due to this. This has let me down once again unfortunately. PLEASE FIX!!!","Account Management, Internet Connectivity, Login/Authentication",Positive
"I'm loving the app in general but seem to be limited to only one program. I'm doing the lessons in order so I know it's not that the lessons I'm trying to do are 'locked'. I can go into them, teach the page where I can start the lesson, but it just won't play. I have the app installed on my spare phone too, and same problem if this gets fixed, I will be giving 5 stars.","Meditation & Mindfulness, Offline Content, Mental Fitness, Personalised Content",Negative
I have been using smiling mind but recently every time I go to play one of the audio meditations the play button does not work. It just makes the phone vibrate but will not play. I have tried uninstalling and installing a couple of times. Very disappointing as I use this in my kindergarten class,MEDITATION & MINDFULNESS,Both Positive and Negative
"This app seems very informative and I can tell already that it's going to help me a lot! Only downside, I had to redownload it because nothing showed up. When I downloaded it and opened it the second time, it made my phone crash. It works now though so that's good :) I will update after a few weeks of using this app. Good job devs!","Installation/Downloading, App Stability/Crash Handling, Content Display/Loading",Positive
"The new update looks terrible. It's very non-intuitive and cluttered and generally looks horrible. Tried it for a minute and can't navigate or find anything easily like the previous version, this is a big step backwards Ã°ÂÂÂ¬","User Interface, Navigation",Negative
"EDIT: now working again. Major updates drive me nuts. Can't sign in any more with Google account. They seem to do huge updates at a time, instead of small ones, and when they do a release, something always fails. I love this app when it works, and I love supporting a NFP based in Oz, it's also free, but when you rely on an app to help you fall asleep, the failed updates are starting to take a toll. Sleep hygiene is all about ritual, and I'm going to have to start looking elsewhere Ã°ÂÂÂ­","Login/Authentication (Google account sign-in), Update/Release Management, Sleep Support Feature",Positive
"I'm updating my review now that the login issue has been resolved since the new update. Firstly, the app is amazing and is tailored to your needs. I'm finding the daily exercises helpful, and logging my moods gives me a greater insight into how I've been feeling lately. It's great that it has resources for yourself as well as children. Thank you to the support team for their quick response and fixing the login issues since the new update. All is working fine now!","Daily Exercises, Mood Logging, Resources for Children and Adults, Login Feature, Support Team 
Mental Fitness Model, Personalised Content, Tools and Resources, Meditation & Mindfulness, Mental Fitness, Mood Tracking, Support Team",Positive
"What a let down. Set up account. Went to use next morning and couldn't log in. As I know my email address I assumed I perhaps got password wrong. Requested a reset and followed link in email. Reset only to be told something went wrong, contact your administrator (?). Moving on, got enough on my plate as it is. Deleted.","Account Setup, Password Reset, Login Functionality",Negative
Edit 27/05/22: Have had nil issues with the Healthcare Workers program restarting or erasing information/progress since I flagged it in 2020. Have been enjoying using the app since (as you can see). I'm delighted that the Healthcare Workers Program is no longer locked (funding ended after the first Covid lockdown lifted). I found the 'Resilience' section to be excellent. I would appreciate if the wellbeing check-in can be made available for this program too.,"Healthcare Workers Program, Resilience section, Wellbeing check-in",Positive
"I love this app and have used it on and off for a few years, I recently redownloaded it and have been unable to log in to my account, saying the account doesn't exist in their database. I tried to make a new account and it said ""we could not create a new account, if you have an existing account please log in"". I tried to log in with Facebook and Google and it came up with the same error. I just want to use the app Ã°ÂÂ¥Âº","Account Management, Login/Registration, Social Media Integration (Facebook and Google login)",Positive
I loved the app before it's August update. Now it's horrible. The lay out is awful and it's hard to find anything. I used to enjoy using it with my children but they're not going to be interested anymore. Why did you change it? It's now bland and boring. Please take us back to the old version or atleast let me download the old version again?!,User Interface (Layout),Positive
"Hi, I've been trying to play the cloud surfing bed time story for my daughter. But it doesn't work. When you click start, it doesn't do anything. Other meditations to work OK. Would love it if you could fix that so we could listen to it. Cheers",MEDITATION & MINDFULNESS,Positive
"I like how you set up the system, but I don't know if this is a bug or an update, for some reason when I join a meditation it skips the how are you feeling part. Also, by the way I have no meditations on my list plz fix this bug soon. BTW I am giving a four star now when you fix bug five. and it's randomly logging out","Meditation & Mindfulness, Mental Fitness, Tracking progress (Mental Fitness Tracker, Wellbeing check-ins), Offline content, Personalised content, Login/Authentication",Positive
"All of a sudden i'm logged out and there's no record of all the sessions I have done. Starting from square one all the time. Was great up till Dec. I do love the sleep meditations, I never make it to the end, puts me straight to sleep. Fix the log in issues and i'd give it a 5 star.","Login/Session Management, Sleep Meditations",Positive
U can't log into Google or Facebook without having to fkn log into your account like I don't know where my Google password is like I would use it but I deleted it cuz of that problem and plus it was 100% but now it's IAP like ik y apps have a paywall cuz they are owned by Dems but it's just better to use YouTube and 100% free meditation apps which there's only 2-3 of those but u don't have to log into your Google account instead it just logs right into them in Google when u hit log into Google,"MEDITATION & MINDFULNESS, OTHER FEATURES (specifically, the ability to use the app without logging into Google account)",Positive
"unable to register. I tried to create an acct via google, which halted the first time, so I hit back and tried again. this time it said could not create an account and to log in if I'd already created one with this email. so I tried that and it said no such account existed. not sure why this even needs an account to start using in the first place.","Account Creation, Login Feature",Negative
"I wanted to try the app but it wants my personal infirmation before I can even open and see the app after installing. I don't give my email, google account or facebook login info just to be able to open an app. I should be able to say of I want my app info to be tracked or not","User Authentication, Data Tracking",Positive
"Was good, until I saw the ""always was, always will be"" one. Not being rude or anything but forcing beliefs onto young people that they're at fault for stealing land. I understand that its an important aspect but we have to stop victimising people. This turned me away from the app, not using something that pushes me into thinking I'm a villain and I'm bad for living in Australia.",MEDITATION & MINDFULNESS (Meditations in Indigenous Australian languages),Negative
"Please put more voice/narrator options. The guy's voice wasn't so relaxing and calming for some people. Also, add other background noises like river flowing, or a fireplace sound, more on white noises instead of actual background music.","MEDITATION & MINDFULNESS, OTHER FEATURES (specifically Dark mode)",Positive
"I'm unable to register. I accept the terms and click create but I get the same message telling me to accept conditions and confirm. I've tried registering with Facebook, 2 gmail accounts and directly entering my details and still I get the same message","Registration/Login Feature, Terms and Conditions Feature",Positive
"Uninstalled, because intrusive. I have zero intention to register and sign in to this. I simply wanted meditations, not to give away my soul to Amazon Web Services, who love, evidently, to gather, gather, gather all our personal data...my 'stats'? NO THANKS. And you're not getting them either. Have a look at the ridiculous permissions they demand. In your greedy, exploitative dreams, AWS. I'm not for sale Ã°ÂÂÂ","MEDITATION & MINDFULNESS, Track your mood with wellbeing check-ins, Download content to use offline, Mental fitness tracker, Personalised content 
",Negative
I just started but I really like it and I absolutely like the fact that it's free nowadays people say free but it's literally for the download and then you got to pay hopefully it continues to be what I need Ã¢ÂÂ£Ã¯Â¸ÂÃ¢ÂÂ£Ã¯Â¸ÂÃ¢ÂÂ£Ã¯Â¸Â,"Free download, Free access to content",Positive
"Create account. Loading indefinite. Press back. Login, account nonexistent. Create account again, already exists. Confirmation email confirms account. Login, account nonexistent. Forgot password, account nonexistent. Confirmation says otherwise. Whatisthisgarbage.jpg","Account Creation, Login, Password Recovery, Email Confirmation",Positive
"Please review the updated privacy policy attentively. It outlines comprehensive data collection and tracking practices, including the correlation of app-specific information with publicly accessible data, such as social media profiles. The policy also details the disclosure of your data to third parties and international entities, as well as a DATA RETENTION PERIOD OF SEVEN YEARS FOR YOUR PERSONAL INFORMATION FOLLOWING ACCOUNT CLOSURE, which must be initiated through an email request. Hard Pass.","Data Collection and Tracking, Data Disclosure to Third Parties, Data Retention",Positive
"Very happy that this app is free, globally. A nice range of topics and features. Minus one star because it says it's tracking your progress, but, on various Android builds, it insists that whatever you worked with last, is ""next"". Very frustrating and time consuming to either: a: have to take extra steps after meditating, just to get the heart indicating completion and/or b: having to spend minutes from opening the app to figure out where one last was.","Mental Fitness Tracker, Meditation & Mindfulness, Personalised Routines",Positive
"I have used Smiling Mind to help me sleep for a while now, and the meditations are great for helping me get to sleep or get back to sleep when I wake up anxious in the middle of the night. Unfortunately, the new color scheme is not useful for helping with sleep. The white marble background is far too bright for me. I noticed a dark mode in the preferences, but it doesn't seem to be working. I hope the devs get it sorted soon.","Meditation & Mindfulness, Dark mode",Positive
This app is wonderful! So many amazing meditations and activities for all ages. The only issues small app issues. Like lately idk if its counting the amount of meditations done correctly. Also the mediation reminder notification doesn't bring you to the app. It is just a reminder too so ÃÂ¯\_(Ã£ÂÂ)_/ÃÂ¯ it'll also take me back an extra menu sometimes. Nothing too serious that would make me stop using it,"Meditation & Mindfulness, Mental Fitness Tracker, Notification/Reminder System, Navigation Menu",Positive
"Signed up via my Google account, answered the handful of questions, selected the Mindfulness Foundations program, selected ""Add to My Programs,"" but the program was not added when it loaded the next screen. Even navigating to ""All Programs"" resulted in nothing being listed. I had seen this app recommended by a number of articles and was really excited to try it out, but it's completely nonfunctional at the moment.","Program Selection, Program Addition, Navigation to All Programs",Positive
"Gave 5 stars in March 2023. I struggle with meditation (suspected adhd) and overwhelm and I loved the guided introduction courses that involved a little bit of everything. It was the main reason I switched to smiling minds over headspace. I accidently updated the app yesturday and now it's all gone. The ones I had favorited seem to be from all over the app. I think the meditations and information are good, but my main reason for using the app is gone.","Guided Introduction Courses, Meditation, Favoriting feature",Positive
"Easy to use; accessible and very blind friendly; thank you. It's getting very hard to find an app that isn't overloaded with unlabeled images, buttons, and circular sliders. Thanks for a straight-from-the-hip, getter-done meditation app. You're welcome. I'm really grateful that the reminders are verbal as well. Most apps seem to think that visual reminders are enough, but blind people don't have the luxury of looking at their phones constantly, so thanks for talking to me.","Accessibility features, Verbal reminders, Meditation and mindfulness features",Positive
"I really want to like this app, it's one of the few meditation apps that doesn't have content hidden behind a subscription. But the app itself is buggy. The intro sequence to gauge your issues is slow and laggy but not unusable. But after I selected my programs, it said I didn't have any programs selected and the tab for ""all programs"" was empty. So yeah, I'm hoping this is fixed so I can actually meditate without a paywall","MEDITATION & MINDFULNESS, OTHER FEATURES (Personalised content, programs and routines)",Positive
"No ads. Nice variety for free. Nice Australian accents too, which may or may not be a preference I guess. Perfect except for two things: 1. The music I have heard so far loops too fast and isn't as soothing as I had hoped fir sleep meditations. You can turn it down or off (I prefer the latter). 2. Had to reinstall once bc it wouldn't stop trying to dl a meditation, even after going into settings to clear it. It just kept spinning endlessly for days. Force stopping the app didn't fix it either.","Meditation & Mindfulness, Download content to use offline, Other Features (specifically, the ability to turn music down or off)",Positive
"FREE, Hello!! If you're paying for meditation you're doing it wrong. Smiling Mind is great, gives different programs depending on what you like and really gets the ball rolling for beginner meditators. It's great for quick 3-15 minute mediations. I like the variability in has (ie destress, waking up, walking, sleeping, age ranges etc.) while still utilizing the same ground work for all it's sessions. Great for beginners or anyone who likes a quick guided meditation.","PERSONALISATION (variability in programs depending on what you like, age ranges)
MEDITATION DURATION (quick 3-15 minute meditations)",Positive
"This (FREE!) app offers better meditations than some of the ones you have to pay for (I'm looking at you, HeadSpace). The guy they record has a great vibe, and I find him super relaxing. He actually helps me fall asleep and that is no small feat. I also love that there's only one person recorded, so I can play any of them and know it'll be soothing, rather than distracting or annoying. I really appreciate the team behind this app and the fact that it's free for all is just amazing.","MEDITATION & MINDFULNESS, FREE access to content",Positive
"I love this app. It's the first meditation app I have actually downloaded and kept since my first and only favorite one before this one was removed from the app store. I go through meditation apps very fast because they aren't good, but this one has stuck on my phone for over a month now. It's has a wide array of meditations that are diverse in speed and content and the app categorizes them for quick access. The expectations in the meditations are clear and good for users just starting out.","MEDITATION & MINDFULNESS, Beginner meditations, curated collections",Positive
"I got this app because my employer's wellness program recommended it. My previous experience with meditation was just very relaxed and self guided. perhaps I'm just not a guided meditation person, but I found the ""instructions"" too much pressure. I felt like if I could not feel the things the narrator told me to feel, I was doing it wrong. pulled me out of my meditation state into a state of distraction and frustration. I think I will just stick to self meditation, as I find it more helpful.","Guided Meditation, Meditation & Mindfulness",Negative
This really helps me a lot. I use it 3 or more times a day. Normally I use it When I wake up and I have a reminder set for 7 pm and then I use the sleep meditation when I am ready to sleep it really helps me sleep. It helps me ground myself and stop feeling panicky. Update I still love this app but now I am getting pop ups saying they can't keep it for free without help. I don't work so I won't be able to pay for it it's not free. :( this app has become a necessity for me.,"Meditation & Mindfulness, Mental Fitness, Personalised routines, Sleep meditation, Reminders, Track your mood with wellbeing check-ins",Positive
"* It would also be great to have a section divided into stressful situations. Argument, deadline, putting off stressful task or call. * Wear OS support with ability to display and playback favorites. * Alternative background tracks. Kudos for offering this content or free Ã°ÂÂ«Â¶Ã°ÂÂÂ», and love the accents."," 
MEDITATION & MINDFULNESS",Positive
"I have to give this free app 5 stars for giving excellent free meditation and mindfulness help. The instructions are brilliant and a nice calming voice that doesn't irritate. I've been using it some years, and I have been having trouble navigating the new app, however with perseverance I am getting more used to the new layout, and it certainly looks more modern. As well as that they've put heaps more resources in it than was before, more instructions, soundscapes, and more meditations. Thankyou!","Meditation & Mindfulness, Mental Fitness, Offline Content, Personalised Routines, User Interface",Positive
"Been using this app since 2019 and it's been such a cornerstone for managing my anxiety. There's been lots of great features to address many areas of mental health for years now. I was nervous when they rolled out the new updates including the premium subscription (which is very affordable anyway). But I got an email saying I was subscribed to premium for free through a promotion (a kindness to existing users)! New UI could be less confusing, but otherwise a great app Ã°ÂÂÂ","MEDITATION & MINDFULNESS, MENTAL FITNESS, OTHER FEATURES (personalised content, premium subscription)",Positive
This is the wordiest most convoluted thing I have ever come across. Everything is buried behind chapters of text. Strange swiping up down left right. You never know whether something is an exercise or just a random blog. There is no overarching design. And as someone who is autistic in ADHD this app is completely inaccessible. I haven't used it for a few years and it is clearly gotten worse. It's like it's made by Bureaucrats or something,"Navigation, Content Organization, Accessibility, User Interface, Exercise Identification, Blog Identification, Design Consistency, Swiping Mechanism, Information Architecture",Negative
"The mindfulness and meditation content is great. The app itself is unfortunately plagued by playback issues, which make it kind of unusable at the moment. Playback randomly stops, and when that happens, there is not even a way to resume it other than backing out of the meditation and restarting it from the beginning. Imagine you are in sleep meditation trying to drift away and then playback suddenly stops and you have to turn the phone back on to restart the meditation and then it happens again.","MEDITATION & MINDFULNESS, OTHER FEATURES (Download content to use offline, Dark mode to help you relax before sleep)",Positive
"The guide voice is pleasant and not patronizing. I find that the practices have a good ratio of talking to silence, and the comments are helpful rather than distracting. I keep the music on to help me focus, but like that there is an option to turn it off for when I'm ready for silent practice. Update: The new interface is cluttered and has an overwhelming amount of text and menus to click through to find what you want. Miss the old look and focus on meditation vs wellness content.","MEDITATION & MINDFULNESS, OTHER FEATURES (Music option, Silent practice option), User Interface",Positive
"Previous version was great, new update is difficult to find the meditations, the colours that are used make it difficult to differentiate between options easily (especially for my neurodivergent brain) everything is hidden away... Previously I recommended this to my clients to help grow their mindfulness, however it's too difficult to navigate now. Such a pity because the content is great. Previous app would have been 5 stars when I've rated it under a different logon.","Mapped Features
Meditation & Mindfulness, User Interface (Navigation and Colour Scheme)",Positive
"The new update is bad, as someone who was using this app for a couple years within my anxiety episodes, the sudden change was confusing and upsetting. I don't understand why they got rid of the collections of episodes, those were so good! The visuals of the app are more agitating, I don't understand why they got rid of the cute diagrams above the episode names either - that made finding what you wanted so much easier too. I'm kind of upset that all my meditation progress got disregarded aswell","Curated Collections
 User Interface
User Interface
Mental Fitness Tracker",Negative
"I have never hated an update more. I can't find my favourite meditation to help me sleep, or anything useful. As someone who has anxiety and is neurospicy- this is so awful. I have been a user and advocate of smiling mind for years, and in this moment, all the good is gone. Funny thing is, I'd pay more for my favourite 2 meditations and to keep the old app than whatever this is. Beyond disappointed.","Meditation & Mindfulness, Offline Content, Personalised Content",Positive
"You've ruined the best mindfulness app. It was simple, easy to use, and above all the colours and the design made the user feel calm and at peace. Now everything is anxiety purple, and about 600 tabs and pictures and videos are all over the place that would overwhelm the already overwhelmed user. And you topped it all with a subscription. Fantastic job. You're not bigger than Skype. They made a stupid update that everyone hated, so they rolled it back. You can do it too before it's too late.","User Interface (Design and Colors), Subscription, Simplicity, Content Overload (Tabs, Pictures, Videos)",Positive
"Recordings will randomly cut out and you need to exit out of the recording, go back into it, and navigate to the spot you were up to to resume. This happens multiple times per recording which is just too disruptive. It's also difficult to search and there doesn't seem to be a logical or intuitive categorisation of recordings. As much as I enjoy the content of the recordings, I will be finding another meditation app that actually works.","Audio Playback, Search Function, Categorization of Recordings",Negative
"I have used many apps, and fundamentally, meditation itself was not invented by scientists but developed by monks. Hence, many of the trainers lack the science behind the training and mostly expect us to understand as we go along, and this is no expectation. But, the developers are at least mental health experts and psychologists from Australia led by a non foundation profit foundation that makes this as legit as it comes. Among the top, this is the top as it is free. Rest are all under pay.","MEDITATION & MINDFULNESS, MENTAL FITNESS, OTHER FEATURES (free to use)",Positive
"It's a no-nonsense mindfulness app with a clean interface and lovely narrator; it's become one of my faves. I really appreciate that it's free and just does what it advertises. That said, it's buggy on Android. The UI was broken and I wasn't able to personalise the app in any way - 'My Programs', 'Dashboard' and 'Favourites' didn't work until I did a re-install (now it works fine). If a friend hadn't insisited I give it a second go I would have deleted it straight away. Please fix this, guys!","Personalisation, Dashboard, My Programs, Favourites, Meditation & Mindfulness, Offline content, Mental Fitness, User Interface",Positive
New update is full of bugs. Please fix! Loved this app until the update. Now it randomly stops and I can't even finish a 2 min meditation. When I look at the app it only gives me the option to start from the beginning again. Also female voice is American and distracting. Prefer the Aussie accent. EDIT: After contacting Smiley Mind there has been no resolution. They just thanked me for my feedback. App is unfortunately now unusable.,"MEDITATION & MINDFULNESS, OTHER FEATURES (specifically offline content download and mental fitness tracker)",Positive
"I have been using this app for years and overall I love it for the range of meditations, the option to turn music on/off and the fact you can use offline by downloading sessions. Since the update the download option has disappeared and I really don't like that as switching my phone to aeroplane mode before starting my meditation helps ensure no unwanted distractions. In addition, meditations just keep stopping part way through and I keep being asked to sign in again way more regularly Ã°ÂÂÂ","Mapped Features
Meditation & Mindfulness, Download content to use offline, OTHER FEATURES (specifically, the ability to turn music on/off is not explicitly mentioned but can be related to the meditation feature)",Positive
"An excellent, totally free mindfulness app. Smiling Mind covers everything from children to teenagers to adult mindfulness foundations, with a variety of specific targeted mindfulness courses of all sorts to help with different areas like sleep, stress, relationships, work - etc. I've been using it for years and it's wonderfully ad free. As for mindfulness itself, I cannot recommend it enough. If you're curious, Smiling Mind is a perfect place to start.","MEDITATION & MINDFULNESS, MENTAL FITNESS, OTHER FEATURES (ad-free)",Positive
"It was really helpful for me previously. (Option to choose female and male voice, caption, proper guidance and the music during the meditation - I was actually satisfied with those things)Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸Â . But now with the new update I was wondering from where I can find the meditating steps I used earlier as well as the filters (children, teenagers, adults) messe me up whenever I use it and they are not working.Ã°ÂÂÂÃ°ÂÂÂ Please look into that soon. Now I feel helpless without the previous one Ã°ÂÂÂÃ°ÂÂÂ","Mapped Features
Meditation & Mindfulness, Personalised content, Filters (age-based: children, teenagers, adults)",Negative
"One short, 5-10 Min session a day has been wonderful. Immediately started to feel the effects of doing these short meditations. Talks through the exercises very clearly, option to turn the background music off, which is great depending on my mood. Sleep meditation puts me to sleep really nicely, it'd be great to get an update to auto turn off the meditation after the sleep one so it doesn't say I've done an 8 hour session.","MEDITATION & MINDFULNESS, OTHER FEATURES (Background music option, Sleep meditation, Auto turn off meditation after sleep)",Positive
"Best meditation app I've tried so far. I've used Headspace & Buddhify in the past but Smiling Mind tops both. A huge range of meditations that cover a lot of approaches. The app makes it easy to form a consistent practice. I particularly like the ""streak"" that keeps track of how many days you've meditated in a row as well as the option to save meditations to your favourites so they're easily accessible. Sometimes a mediation may not mark as ""completed"" right away when finished but that's minor."," 700+ lessons, practices and meditations, 50+ curated collections, Meditation & Mindfulness
Mental Fitness Tracker, See your skill development progress 
 Personalised content, tools and resources 
Track your mood with wellbeing check-ins, Mental Fitness Tracker",Positive
"I gave three because it may work for others but definitely not for me. I tried the sample meditation and I said I was hyper alert and not content and it brought me to a meditation that made me hyper aware of everything, quoting exactly ""the sensation of clothing on"" ""itching against the skin"" I do not need to boost the alertness hell no. Music was nice though. Edit: doesn't matter what you click in sample just brings you to the same one.",MEDITATION & MINDFULNESS,Negative
"I like the meditations however I dont like the layout and navigation of the app. A lot of the meditations are too similar, cant skip and have a long intro that I dont want to hear every time. The app logs me out often too and I have to login, which is an annoying inconvenience when I'm trying to relax to sleep. I fell asleep to it and it kept playing the whole night for 8 hours. And just then I was listening and it kept skipping to the beginning. It was rather creepy actually and now I'm on edge","
Meditation & Mindfulness, Login/Authentication, Audio Playback, Navigation/Layout, Session Timing/Control, Offline Mode, Personalisation 
",Negative
"Thank you, Smiling Mind! I have used a couple of meditation apps in the past. This is the most complete and the one that makes me wanna meditate. I particularly like the ending in most of your meditation practices: ""when you are ready you can open your eyes with a smile on your mind"". What I would like you to add is a calendar showing our meditation for the past months etc UPD Some changes lately have made the app unstable (constantly asking me to log in) and downloaded sessions don't play. 4*","MEDITATION & MINDFULNESS, OTHER FEATURES (Download content to use offline, Track your mood with wellbeing check-ins), Calendar feature (not explicitly mentioned but implied as a desired feature)",Positive
"Ã°ÂÂÂ«The best meditation app for any age groupÃ°ÂÂÂ«. I love creativity in sessions for kids and simplicity in Sleep program. The voice is very soothing, though music could have been better or they could've given option to select music within the app (feature enhancement devs Ã°ÂÂÂ) The 2 minute sessions help take meditation pauses during the day...All that for FREE! Ã°ÂÂÂ¸","MEDITATION & MINDFULNESS, MENTAL FITNESS, OTHER FEATURES (specifically Sleep program, 2 minute sessions)",Positive
"I've been using Smiling Mind for a long time. I enjoyed it very much. It was the recent update on Androids system that upset me - For a few days now, the app quit during a process of an extended meditation, some time after my phone became inactive. It's unpleasant that I paused during meditations and found the app crashed and quit. I uninstalled and reinstalled just now. Hopefully this will change things for the better. Otherwise my experience with the app has been quite positive.","MEDITATION & MINDFULNESS, OTHER FEATURES (specifically, the ability to run the app in the background while the phone is inactive)",Positive
"This app is everything I needed for combating anxiety, easing tension, and sleeping better at night. It's soothing, it's free, unlike other meditation apps that will try to charge you for your own mental wellbeing, and the sleep meditations? I don't use this app as often as I should, but whenever I do use it I am very grateful to its creators for making this available. EDIT: the app is pretty buggy on Android. Keeps sending me back to login, not saving my programs/sessions, etc.","MEDITATION & MINDFULNESS, MENTAL FITNESS, OTHER FEATURES (specifically sleep meditations and being free)",Positive
"Can not start app. I'm sure it's a great app but it keep coming up with a message ""Our bad, something went wrong"" with no way to send the feed back to Smiling mind team. It happens just after the screen where I am asked to select the areas I want to improve eg., Mindfulness eating, concentration..... I really want this app to work. Normally I'd walk away but I've heard it's one of the best apps out there for mindfulness. Hence the lengthy explanation","MEDITATION & MINDFULNESS, PERSONALISED CONTENT 
",Positive
"It's free and it means well. However, at least for someone with a few years of meditation trying to find some good exercises, there's too much taking. All the meditations repeat a few simples sentences about ""the mind drifts etc""... we get it the second time, and by the end of a few meditations it's so annoying I stopped using it. It wouldn't be difficult to add a ""just count"" mode. I do recommend the app for beginners though, and I wish the developers keep on with the work.",MEDITATION & MINDFULNESS,Positive
"very good resource, love that it is available for free especially for those of us who are struggling and can't afford 'professional' help. the instructions are calm and gentle with just the right amount of talking and silence. the feedback i would give is that it seems every meditation loads with a 400 error, which you can click past and still use the app. however it doesn't seem to let you 'finish' a meditation and no progress is saved.","MEDITATION & MINDFULNESS, Track your mood with wellbeing check-ins, See your skill development progress with the mental fitness tracker, Download content to use offline",Positive
"I really like this app and the mindfulness programs it provides. The voice is very calming. Strangely, the app seems to log me out sometimes, which means I can't always access the meditations when I want to. That bug aside, the meditations are great and normally, I barely notice the app is there (in the best possible way). Edit: I'm not 100% sure the issue is fixed because it's so rare, but the team have been lovely and really helpful in getting the issue fixed.","MEDITATION & MINDFULNESS, OTHER FEATURES (specifically, user account management/login functionality)",Positive
"Could be perfect, with bite-sized sessions but the app is not relaxing to use. I want to click on a meditation & listen to it, not click to listen, then have to click again & again to actually play it. Then, if one session finishes, you can't just continue being relaxed to listen to the next one: you have to click to finish, then go through the whole rigmarole for the next one. Also, there are only two voice options, & unfortunately for me, I don't find either particularly relaxing.","
MEDITATION & MINDFULNESS, USER INTERFACE, CONTENT SELECTION, AUTOPLAY FEATURE, VOICE OPTIONS",Positive
"A near perfect app which is completely free and rich of content. Thank you to the Smiling Mind team for bringing this application to the world. Two small suggestions. Would be great to add a seek button to move track forward or backwards if needed. Secondly, the audio theme in the background is great but it would be good to have a seemless loop instead of it ending and playing again. It looks like it stopped and can be distracting.","Seek button, Seamless audio loop",Positive
"Really superb app. I was quite shocked at how effective the exercises were at dealing with some acute symptoms of anxiety and stress. Having a calming voice guide you through the exercises is really helpful, along with the gentle reminders that it's okay for your mind to wonder. For those who are annoyed with the music that plays in the background, you can turn it off by pressing the music note icon beneath the play button for the exercises. Personally I find it quite calming, but to each their own. Another huge plus for this app is the fact it is completely free unlike a lot of the other mindfulness apps.","MEDITATION & MINDFULNESS, MENTAL FITNESS, OTHER FEATURES (specifically, the feature that the app is completely free)",Positive
"I have been using this app for four days to help me reduce stress related migraine. I'm really enjoying it. It's easy to use, supportive and free. The only thing I'd change is the background music during the meditations - I find it very loud and synthetic. Soft nature sounds or nothing at all would have been preferable. Other than that, very happy so far. Edit: After finding that the background music can be turned off, I'm very happy. Great app and perfect for my needs Ã°ÂÂÂ","MEDITATION & MINDFULNESS, OTHER FEATURES (customizable background music)",Positive
"The speaker has a really nice voice and I like the whole concept of the app. However, I find the background music in most meditations awful and not fitting at all - to an extend that I don't want to listen to it anymore! I mean, to fall asleep it would need different background music than to become conscious of the body where you are not supposed to fall asleep right?",MEDITATION & MINDFULNESS,Positive
"This is the best meditation app I've ever tried. Looks pretty, the interface is intuitive and I enjoy using it, the notifications and streaks are unintrusive yet motivating. And best of all, the meditations are (at least for me, personally) perfectly paced and arranged into programs in a way that isn't daunting to tackle, but instead makes it easy to get into the habit. Helped me immensely through my finals. Thank you for keeping this free and constantly working on updating the features! <3","
Meditation & Mindfulness, Mental Fitness, Personalised content, Notifications, Streaks, Offline access, Mental fitness tracker, Mood tracking",Positive
